<node>	<field>	<description>	<type>	<terms>	<pattern>	<maximum>	<minimum>	<options1>	<options2>	<options3>	<options4>	<options5>	<options6>	<options7>	<options8>
surgery_intra	AnesthetistAvailableTime	"AnesthetistAvailableTime
"	string												
surgery_intra	AnesthetistCategory	"AnesthetistCategory
"	string												
surgery_intra	AntibioticProphylaxis	"AntibioticProphylaxis
"	string												
surgery_intra	ASAClass	"ASAClass
"	string												
surgery_intra	ASAClassDescription	"ASAClassDescription
"	string												
surgery_intra	AttendingCode	"AttendingCode
"	string												
surgery_intra	AttendingCodeDescription	"AttendingCodeDescription
"	string												
surgery_intra	AttendingCodeName	"AttendingCodeName
"	string												
surgery_intra	BatchID	"BatchID
"	integer												
surgery_intra	BatistaProcUsedFlag	"BatistaProcUsedFlag
"	string												
surgery_intra	BeginNonORProcedureTime	"BeginNonORProcedureTime
"	string												
surgery_intra	BeginOperationTime	"BeginOperationTime
"	string												
surgery_intra	BeginORCleanTime	"BeginORCleanTime
"	string												
surgery_intra	BloodAvailability	"BloodAvailability
"	string												
surgery_intra	BloodLoss	"BloodLoss
"	number												
surgery_intra	CaseVerificationFlag	"CaseVerificationFlag
"	string												
surgery_intra	Cohort	"Cohort
"	string												
surgery_intra	ConcurrentAnesthesiaCases	"ConcurrentAnesthesiaCases
"	string												
surgery_intra	ConfirmedMarkedSiteTime	"ConfirmedMarkedSiteTime
"	string												
surgery_intra	ContaminationFlashSterilization	"ContaminationFlashSterilization
"	number												
surgery_intra	CorrectMedicalImplants	"CorrectMedicalImplants
"	string												
surgery_intra	CreatedAt	"CreatedAt
"	string												
surgery_intra	DaysFromAnchorDateToAnesthetistAvailableDate	"DaysFromAnchorDateToAnesthetistAvailableDate
"	integer												
surgery_intra	DaysFromAnchorDateToBeginNonORProcedureDate	"DaysFromAnchorDateToBeginNonORProcedureDate
"	integer												
surgery_intra	DaysFromAnchorDateToBeginOperationDate	"DaysFromAnchorDateToBeginOperationDate
"	integer												
surgery_intra	DaysFromAnchorDateToBeginORCleanDate	"DaysFromAnchorDateToBeginORCleanDate
"	integer												
surgery_intra	DaysFromAnchorDateToConfirmedMarkedSiteDate	"DaysFromAnchorDateToConfirmedMarkedSiteDate
"	integer												
surgery_intra	DaysFromAnchorDateToEndAnesthesiaCareDate	"DaysFromAnchorDateToEndAnesthesiaCareDate
"	integer												
surgery_intra	DaysFromAnchorDateToEndNonORProcedureDate	"DaysFromAnchorDateToEndNonORProcedureDate
"	integer												
surgery_intra	DaysFromAnchorDateToEndOperationDate	"DaysFromAnchorDateToEndOperationDate
"	integer												
surgery_intra	DaysFromAnchorDateToEndORCleanDate	"DaysFromAnchorDateToEndORCleanDate
"	integer												
surgery_intra	DaysFromAnchorDateToInductionCompleteDate	"DaysFromAnchorDateToInductionCompleteDate
"	integer												
surgery_intra	DaysFromAnchorDateToNurseOutDate	"DaysFromAnchorDateToNurseOutDate
"	integer												
surgery_intra	DaysFromAnchorDateToNursePresentDate	"DaysFromAnchorDateToNursePresentDate
"	integer												
surgery_intra	DaysFromAnchorDateToORPatientTransportDate	"DaysFromAnchorDateToORPatientTransportDate
"	integer												
surgery_intra	DaysFromAnchorDateToPatientHoldAreaDate	"DaysFromAnchorDateToPatientHoldAreaDate
"	integer												
surgery_intra	DaysFromAnchorDateToPatientOutDate	"DaysFromAnchorDateToPatientOutDate
"	integer												
surgery_intra	DaysFromAnchorDateToProcedureDate	"DaysFromAnchorDateToProcedureDate
"	integer												
surgery_intra	DaysFromAnchorDateToStartAnesthesiaCareDate	"DaysFromAnchorDateToStartAnesthesiaCareDate
"	integer												
surgery_intra	DaysFromAnchorDateToSurgeonPresentDate	"DaysFromAnchorDateToSurgeonPresentDate
"	integer												
surgery_intra	DaysFromAnchorDateToSurgeryDate	"DaysFromAnchorDateToSurgeryDate
"	integer												
surgery_intra	DaysFromAnchorDateToTimeOutVerifiedDate	"DaysFromAnchorDateToTimeOutVerifiedDate
"	integer												
surgery_intra	DecontaminationFlashSterilization	"DecontaminationFlashSterilization
"	number												
surgery_intra	Devices	"Devices
"	string												
surgery_intra	DiagnosticTherapeuticFlag	"DiagnosticTherapeuticFlag
"	string												
surgery_intra	ElectrogroundPosition	"ElectrogroundPosition
"	string												
surgery_intra	ElectrogroundPositionCode	"ElectrogroundPositionCode
"	string												
surgery_intra	EmergencyCaseFlashSterilization	"EmergencyCaseFlashSterilization
"	number												
surgery_intra	EndAnesthesiaCareTime	"EndAnesthesiaCareTime
"	string												
surgery_intra	EndNonORProcedureTime	"EndNonORProcedureTime
"	string												
surgery_intra	EndOperationTime	"EndOperationTime
"	string												
surgery_intra	EndORCleanTime	"EndORCleanTime
"	string												
surgery_intra	ESUCoagulationRange	"ESUCoagulationRange
"	string												
surgery_intra	ESUCuttingRange	"ESUCuttingRange
"	string												
surgery_intra	EventCaptureSpecialty	"EventCaptureSpecialty
"	string												
surgery_intra	FinalAnesthesiaTemperature	"FinalAnesthesiaTemperature
"	number												
surgery_intra	FinalCountsVerifiedCorrect	"FinalCountsVerifiedCorrect
"	string												
surgery_intra	FoleyCatheterSize	"FoleyCatheterSize
"	number												
surgery_intra	GastricOutput	"GastricOutput
"	number												
surgery_intra	HairRemovalMethod	"HairRemovalMethod
"	string												
surgery_intra	InductionCompleteTime	"InductionCompleteTime
"	string												
surgery_intra	InstrumentCountCorrect	"InstrumentCountCorrect
"	string												
surgery_intra	IntraOpTemperature	"IntraOpTemperature
"	number												
surgery_intra	IntraOpXRayCode	"IntraOpXRayCode
"	string												
surgery_intra	LaserType	"LaserType
"	string												
surgery_intra	LoanerInstrumentFlashSterilization	"LoanerInstrumentFlashSterilization
"	number												
surgery_intra	LocalSurgicalSpecialty	"LocalSurgicalSpecialty
"	string												
surgery_intra	MajorMinor	"MajorMinor
"	string												
surgery_intra	MajorPosition	"MajorPosition
"	string												
surgery_intra	MallampatiScale	"MallampatiScale
"	number												
surgery_intra	MandibularSpace	"MandibularSpace
"	number												
surgery_intra	MarkedSiteConfirmed	"MarkedSiteConfirmed
"	string												
surgery_intra	MarkedSiteConfirmedFlag	"MarkedSiteConfirmedFlag
"	string												
surgery_intra	ModifiedAt	"ModifiedAt
"	string												
surgery_intra	NoBetterOptionFlashSterilization	"NoBetterOptionFlashSterilization
"	number												
surgery_intra	NonORProcedureFlag	"NonORProcedureFlag
"	string												
surgery_intra	NurseOutTime	"NurseOutTime
"	string												
surgery_intra	NursePresentTime	"NursePresentTime
"	string												
surgery_intra	ORPatientTransportTime	"ORPatientTransportTime
"	string												
surgery_intra	ORSetupTime	"ORSetupTime
"	number												
surgery_intra	Packing	"Packing
"	number												
surgery_intra	PatientHoldAreaTime	"PatientHoldAreaTime
"	string												
surgery_intra	PatientIdentityConfirmedFlag	"PatientIdentityConfirmedFlag
"	string												
surgery_intra	PatientOutTime	"PatientOutTime
"	string												
surgery_intra	PhysicalStatus	"PhysicalStatus
"	string												
surgery_intra	PositiveDrugScreening	"PositiveDrugScreening
"	string												
surgery_intra	PossibleItemRetentionCode	"PossibleItemRetentionCode
"	string												
surgery_intra	PreOperativeImagingConfirmed	"PreOperativeImagingConfirmed
"	string												
surgery_intra	PreOpImagesConfirmed	"PreOpImagesConfirmed
"	string												
surgery_intra	PreOpSkinColor	"PreOpSkinColor
"	string												
surgery_intra	ProcedureTime	"ProcedureTime
"	string												
surgery_intra	SequentialBloodDeviceFlag	"SequentialBloodDeviceFlag
"	string												
surgery_intra	SharpsCountCorrect	"SharpsCountCorrect
"	string												
surgery_intra	SkinIntegrity	"SkinIntegrity
"	string												
surgery_intra	SkinIntegrityCode	"SkinIntegrityCode
"	string												
surgery_intra	SkinPrepAgent	"SkinPrepAgent
"	string												
surgery_intra	SkinPrepAgentCode	"SkinPrepAgentCode
"	string												
surgery_intra	SPDFlashSterilization	"SPDFlashSterilization
"	number												
surgery_intra	SpecialEquipmentAvailability	"SpecialEquipmentAvailability
"	string												
surgery_intra	SpongeCountCorrect	"SpongeCountCorrect
"	string												
surgery_intra	StaffOrResident	"StaffOrResident
"	string												
surgery_intra	StartAnesthesiaCareTime	"StartAnesthesiaCareTime
"	string												
surgery_intra	SurgeonPresentTime	"SurgeonPresentTime
"	string												
surgery_intra	SurgeryPosition	"SurgeryPosition
"	string												
surgery_intra	SurgeryPositionCode	"SurgeryPositionCode
"	string												
surgery_intra	SurgeryTime	"SurgeryTime
"	string												
surgery_intra	SurgeryTransportDevice	"SurgeryTransportDevice
"	string												
surgery_intra	SurgeryTransportDeviceCode	"SurgeryTransportDeviceCode
"	string												
surgery_intra	TimeOutVerified	"TimeOutVerified
"	string												
surgery_intra	TimeOutVerifiedTime	"TimeOutVerifiedTime
"	string												
surgery_intra	UrineOutput	"UrineOutput
"	number												
surgery_intra	UserID	"UserID
"	string												
surgery_intra	WoundClassification	"WoundClassification
"	string												
surgery_intra	WoundSweepCode	"WoundSweepCode
"	string												
case	days_to_lost_to_followup		integer	_terms.yaml#/days_to_lost_to_followup											
case	AnchorDate		enum	_terms.yaml#/index_date				Diagnosis | First Patient Visit | Study Enrollment 							
case	lost_to_followup		enum	_terms.yaml#/lost_to_followup				Yes | No 							
pathology_slide	data_type		enum	_terms.yaml#/data_type				Pathology Slide 							
pathology_slide	data_format		enum	_terms.yaml#/data_format				JPEG | SVS | TIFF | PNG | GIF | DCM 							
pathology_slide	data_category		enum	_terms.yaml#/data_category				Pathology Slide 							
pathology_slide	study_date			_definitions.yaml#/datetime											
pathology_slide	magnification	Magnification used to capture the image.	number												
pathology_slide	patient_sex	Patient's gender.	string												
pathology_slide	series_number	Number of serial studies.	number												
pathology_slide	series_description	Specifics of a given study.	string												
pathology_slide	series_instance_uid	Unique identifier of a series.	string												
pathology_slide	sop_class_uid	Classification of image storage.	string												
pathology_slide	manufacturer	Manufacturer of the study equipment.	string												
pathology_slide	study_description	Type of the study and a studied body part.	string												
pathology_slide	study_id	Identifier of a study.	number												
pathology_slide	study_instance_uid	Unique identifier of a study.	string												
pathology_slide	patient_id	Scrambled patient identifier.	string												
pathology_slide	body_part_examined	What part of the body was studied.	string												
pathology_slide	days_to_image	Days from the case index date to the date the image was acquired.	integer												
pathology_slide	imaging_instrument	"The instrument model used to acquire the image.
"	string												
pathology_slide	modality	"What mode the imaging instrument was in during image acquisition.
"	string												
pathology_slide	scan_id	"The identification number for a stack of images generated during a single scan.
"	string												
outpat_v_procedure	Chicago_VisitSID	"Chicago_VisitSID
"	string												
outpat_v_procedure	CPTCategory	"CPTCategory
"	string												
outpat_v_procedure	CPTCode	"CPTCode
"	string												
outpat_v_procedure	CPTDescription	"CPTDescription
"	string												
outpat_v_procedure	CPTName	"CPTName
"	string												
outpat_v_procedure	DaysFromAnchorDateToEventDate	"DaysFromAnchorDateToEventDate
"	integer												
outpat_v_procedure	DaysFromAnchorDateToVisitDate	"DaysFromAnchorDateToVisitDate
"	integer												
outpat_v_procedure	DaysFromAnchorDateToVProcedureDate	"DaysFromAnchorDateToVProcedureDate
"	integer												
outpat_v_procedure	EventTime	"EventTime
"	string												
outpat_v_procedure	MajorCPTCategory	"MajorCPTCategory
"	string												
outpat_v_procedure	VisitTime	"VisitTime
"	string												
outpat_v_procedure	VProcedureTime	"VProcedureTime
"	string												
surgery_pre	AgentOrangeFlag	"AgentOrangeFlag
"	string												
surgery_pre	AsOrderedNPOCode	"AsOrderedNPOCode
"	string												
surgery_pre	AvoidableFlag	"AvoidableFlag
"	string												
surgery_pre	BathAndShampooCode	"BathAndShampooCode
"	string												
surgery_pre	BeginOperationTime	"BeginOperationTime
"	string												
surgery_pre	BloodScreenCode	"BloodScreenCode
"	string												
surgery_pre	BloodTypeAndMatchCode	"BloodTypeAndMatchCode
"	string												
surgery_pre	CancellationComments	"CancellationComments
"	string												
surgery_pre	CancelTime	"CancelTime
"	string												
surgery_pre	CarePlanInChartCode	"CarePlanInChartCode
"	string												
surgery_pre	CaseScheduleTypeCode	"CaseScheduleTypeCode
"	string												
surgery_pre	CBCIn48HoursCode	"CBCIn48HoursCode
"	string												
surgery_pre	ChestXRayIn7DaysCode	"ChestXRayIn7DaysCode
"	string												
surgery_pre	CigarettesRemovedCode	"CigarettesRemovedCode
"	string												
surgery_pre	ClassificationEnteredFlag	"ClassificationEnteredFlag
"	string												
surgery_pre	CleanDressingCode	"CleanDressingCode
"	string												
surgery_pre	CleanHospitalClothCode	"CleanHospitalClothCode
"	string												
surgery_pre	DaysFromAnchorDateToAdmissionDate	"DaysFromAnchorDateToAdmissionDate
"	integer												
surgery_pre	DaysFromAnchorDateToBeginOperationDate	"DaysFromAnchorDateToBeginOperationDate
"	integer												
surgery_pre	DaysFromAnchorDateToCancelDate	"DaysFromAnchorDateToCancelDate
"	integer												
surgery_pre	DaysFromAnchorDateToDesiredProcedureDate	"DaysFromAnchorDateToDesiredProcedureDate
"	integer												
surgery_pre	DaysFromAnchorDateToDesiredProcedureEntryDate	"DaysFromAnchorDateToDesiredProcedureEntryDate
"	integer												
surgery_pre	DaysFromAnchorDateToEndOperationDate	"DaysFromAnchorDateToEndOperationDate
"	integer												
surgery_pre	DaysFromAnchorDateToOriginalDesiredDate	"DaysFromAnchorDateToOriginalDesiredDate
"	integer												
surgery_pre	DaysFromAnchorDateToOriginalScheduledDate	"DaysFromAnchorDateToOriginalScheduledDate
"	integer												
surgery_pre	DaysFromAnchorDateToPreoperativeImagingDate	"DaysFromAnchorDateToPreoperativeImagingDate
"	integer												
surgery_pre	DaysFromAnchorDateToProcedureDate	"DaysFromAnchorDateToProcedureDate
"	integer												
surgery_pre	DaysFromAnchorDateToRequestMadeDate	"DaysFromAnchorDateToRequestMadeDate
"	integer												
surgery_pre	DaysFromAnchorDateToScheduledDate	"DaysFromAnchorDateToScheduledDate
"	integer												
surgery_pre	DaysFromAnchorDateToScheduledEndDate	"DaysFromAnchorDateToScheduledEndDate
"	integer												
surgery_pre	DaysFromAnchorDateToScheduledEntryDate	"DaysFromAnchorDateToScheduledEntryDate
"	integer												
surgery_pre	DaysFromAnchorDateToScheduledStartDate	"DaysFromAnchorDateToScheduledStartDate
"	integer												
surgery_pre	DaysFromAnchorDateToSurgeryConsultDate	"DaysFromAnchorDateToSurgeryConsultDate
"	integer												
surgery_pre	DaysFromAnchorDateToSurgeryDate	"DaysFromAnchorDateToSurgeryDate
"	integer												
surgery_pre	DaysFromAnchorDateToSurgicalWaitStartDate	"DaysFromAnchorDateToSurgicalWaitStartDate
"	integer												
surgery_pre	DelayPrimaryCauseCode	"DelayPrimaryCauseCode
"	string												
surgery_pre	DesiredProcedureEntryTime	"DesiredProcedureEntryTime
"	string												
surgery_pre	EKGIn24HoursCode	"EKGIn24HoursCode
"	string												
surgery_pre	EndOperationTime	"EndOperationTime
"	string												
surgery_pre	EnemasCode	"EnemasCode
"	string												
surgery_pre	EstimatedCaseLength	"EstimatedCaseLength
"	string												
surgery_pre	EventCaptureSpecialty	"EventCaptureSpecialty
"	string												
surgery_pre	FreshlyShavedCode	"FreshlyShavedCode
"	string												
surgery_pre	HospitalAdmissionStatusCode	"HospitalAdmissionStatusCode
"	string												
surgery_pre	IntraoperativeXRayCode	"IntraoperativeXRayCode
"	string												
surgery_pre	IonizingRadiationFlag	"IonizingRadiationFlag
"	string												
surgery_pre	LevinTubeCode	"LevinTubeCode
"	string												
surgery_pre	LocalSurgicalSpecialty	"LocalSurgicalSpecialty
"	string												
surgery_pre	OralHygieneCode	"OralHygieneCode
"	string												
surgery_pre	PatientAssessmentCode	"PatientAssessmentCode
"	string												
surgery_pre	PatientVoidedCode	"PatientVoidedCode
"	string												
surgery_pre	PlannedPrincipalCPTCategory	"PlannedPrincipalCPTCategory
"	string												
surgery_pre	PlannedPrincipalCPTCode	"PlannedPrincipalCPTCode
"	number												
surgery_pre	PlannedPrincipalCPTDesc	"PlannedPrincipalCPTDesc
"	string												
surgery_pre	PlannedPrincipalCPTName	"PlannedPrincipalCPTName
"	string												
surgery_pre	PreOpBP	"PreOpBP
"	string												
surgery_pre	PreOpConversationCode	"PreOpConversationCode
"	string												
surgery_pre	PreoperativeImagingTime	"PreoperativeImagingTime
"	string												
surgery_pre	PreOpMedAndRailUpCode	"PreOpMedAndRailUpCode
"	string												
surgery_pre	PreOpPatientConsciousness	"PreOpPatientConsciousness
"	string												
surgery_pre	PreOpPatientMood	"PreOpPatientMood
"	string												
surgery_pre	PreOpPatientMoodCode	"PreOpPatientMoodCode
"	string												
surgery_pre	PreOpPulse	"PreOpPulse
"	string												
surgery_pre	PreOpRequiredXRay	"PreOpRequiredXRay
"	string												
surgery_pre	PreOpRespiratoryRate	"PreOpRespiratoryRate
"	string												
surgery_pre	PreOpTemperature	"PreOpTemperature
"	string												
surgery_pre	PreOpWeight	"PreOpWeight
"	string												
surgery_pre	PrincipalDiagnosisText	"PrincipalDiagnosisText
"	string												
surgery_pre	PrincipalPostOpDiagnosisText	"PrincipalPostOpDiagnosisText
"	string												
surgery_pre	PrincipalPreOpDiagnosisText	"PrincipalPreOpDiagnosisText
"	string												
surgery_pre	PrincipalPreOpICD10Code	"PrincipalPreOpICD10Code
"	string												
surgery_pre	PrincipalPreOpICD10CodeDesc	"PrincipalPreOpICD10CodeDesc
"	string												
surgery_pre	PrincipalPreOpICD9Code	"PrincipalPreOpICD9Code
"	string												
surgery_pre	PrincipalPreOpICD9CodeDesc	"PrincipalPreOpICD9CodeDesc
"	string												
surgery_pre	ProcedureTime	"ProcedureTime
"	string												
surgery_pre	ProsthesisRemovedCode	"ProsthesisRemovedCode
"	string												
surgery_pre	RequestedAnesthesiaTechniqueCode	"RequestedAnesthesiaTechniqueCode
"	string												
surgery_pre	RequestedFlag	"RequestedFlag
"	string												
surgery_pre	RequestMadeTime	"RequestMadeTime
"	string												
surgery_pre	RequiresCleaningOrContaminatedCode	"RequiresCleaningOrContaminatedCode
"	string												
surgery_pre	ScheduledEndTime	"ScheduledEndTime
"	string												
surgery_pre	ScheduledEntryTime	"ScheduledEntryTime
"	string												
surgery_pre	ScheduledProcedure	"ScheduledProcedure
"	string												
surgery_pre	ScheduledStartTime	"ScheduledStartTime
"	string												
surgery_pre	ServiceConnectedFlag	"ServiceConnectedFlag
"	string												
surgery_pre	SignedAndWitnessedConsentCode	"SignedAndWitnessedConsentCode
"	string												
surgery_pre	SurgeryCancelReason	"SurgeryCancelReason
"	string												
surgery_pre	SurgeryDisposition	"SurgeryDisposition
"	string												
surgery_pre	SurgeryDispositionCode	"SurgeryDispositionCode
"	string												
surgery_pre	SurgeryTime	"SurgeryTime
"	string												
surgery_pre	UrinalysisIn48HoursCode	"UrinalysisIn48HoursCode
"	string												
surgery_pre	ValuablesSecuredCode	"ValuablesSecuredCode
"	string												
surgery_pre	XRayReadyAndReceivedCode	"XRayReadyAndReceivedCode
"	string												
outpat_v_patient_ed	Chicago_VisitSID	"Chicago_VisitSID
"	string												
outpat_v_patient_ed	DaysFromAnchorDateToEventDate	"DaysFromAnchorDateToEventDate
"	integer												
outpat_v_patient_ed	DaysFromAnchorDateToVisitDate	"DaysFromAnchorDateToVisitDate
"	integer												
outpat_v_patient_ed	DaysFromAnchorDateToVPatientEdDate	"DaysFromAnchorDateToVPatientEdDate
"	integer												
outpat_v_patient_ed	EducationTopic	"EducationTopic
"	string												
outpat_v_patient_ed	EducationTopicPrintName	"EducationTopicPrintName
"	string												
outpat_v_patient_ed	EventTime	"EventTime
"	string												
outpat_v_patient_ed	LevelOfUnderstanding	"LevelOfUnderstanding
"	string												
outpat_v_patient_ed	VisitTime	"VisitTime
"	string												
outpat_v_patient_ed	VPatientEdTime	"VPatientEdTime
"	string												
core_metadata_collection	contributor	"An entity responsible for making contributions to the resource. Examples of a Contributor include a person, an organization, or a service. Typically, the name of a Contributor should be used to indicate the entity.
"	string												
core_metadata_collection	coverage	"The spatial or temporal topic of the resource, the spatial applicability of the resource, or the jurisdiction under which the resource is relevant. Spatial topic and spatial applicability may be a named place or a location specified by its geographic coordinates. Temporal topic may be a named period, date, or date range. A jurisdiction may be a named administrative entity or a geographic place to which the resource applies. Recommended best practice is to use a controlled vocabulary such as the Thesaurus of Geographic Names [TGN] (http://www.getty.edu/research/tools/vocabulary/tgn/index.html). Where appropriate, named places or time periods can be used in preference to numeric identifiers such as sets of coordinates or date ranges.
"	string												
core_metadata_collection	creator	"An entity primarily responsible for making the resource. Examples of a Creator include a person, an organization, or a service. Typically, the name of a Creator should be used to indicate the entity.
"	string												
core_metadata_collection	date			_definitions.yaml#/datetime											
core_metadata_collection	description	"An account of the resource. Description may include but is not limited to: an abstract, a table of contents, a graphical representation, or a free-text account of the resource.
"	string												
core_metadata_collection	format	"The file format, physical medium, or dimensions of the resource. Examples of dimensions include size and duration. Recommended best practice is to use a controlled vocabulary such as the list of Internet Media Types [MIME] (http://www.iana.org/assignments/media-types/).
"	string												
core_metadata_collection	language	"A language of the resource. Recommended best practice is to use a controlled vocabulary such as RFC 4646 (http://www.ietf.org/rfc/rfc4646.txt).
"	string												
core_metadata_collection	publisher	"An entity responsible for making the resource available. Examples of a Publisher include a person, an organization, or a service. Typically, the name of a Publisher should be used to indicate the entity.
"	string												
core_metadata_collection	relation	"A related resource. Recommended best practice is to identify the related resource by means of a string conforming to a formal identification system. 
"	string												
core_metadata_collection	rights	"Information about rights held in and over the resource. Typically, rights information includes a statement about various property rights associated with the resource, including intellectual property rights.
"	string												
core_metadata_collection	source	"A related resource from which the described resource is derived. The described resource may be derived from the related resource in whole or in part. Recommended best practice is to identify the related resource by means of a string conforming to a formal identification system.
"	string												
core_metadata_collection	subject	"The topic of the resource. Typically, the subject will be represented using keywords, key phrases, or classification codes. Recommended best practice is to use a controlled vocabulary.
"	string												
core_metadata_collection	title	"A name given to the resource. Typically, a Title will be a name by which the resource is formally known.
"	string												
core_metadata_collection	data_type	"The nature or genre of the resource. Recommended best practice is to use a controlled vocabulary such as the DCMI Type Vocabulary [DCMITYPE]. To describe the file format, physical medium, or dimensions of the resource, use the Format element.
"	string												
